# строка, id поста, дата поста, тег, число комментов
line_id,post_id,date,tag,comment_count
7928,699719,2011-12-07T14:57:00+03:00,ничего себе какой он плохой,20
7929,699719,2011-12-07T14:57:00+03:00,у меня хрен проскочишь,20
7930,699390,2011-12-07T15:03:00+03:00,и даже не тормозил,40
7931,699390,2011-12-07T15:03:00+03:00,на ровном месте,40
7932,699390,2011-12-07T15:03:00+03:00,ничего себе какой он плохой,40
7933,699410,2011-12-07T15:18:00+03:00,ВНЕЗАПНО!,36
7934,699410,2011-12-07T15:18:00+03:00,КИРПИЧИ,36
7935,699410,2011-12-07T15:18:00+03:00,кегли,36
7936,699410,2011-12-07T15:18:00+03:00,ничего себе какой он плохой,36
7937,699410,2011-12-07T15:18:00+03:00,тп,36
7938,699410,2011-12-07T15:18:00+03:00,у меня хрен проскочишь,36
7939,698989,2011-12-07T17:45:00+03:00,и даже не тормозил,14
7940,698989,2011-12-07T17:45:00+03:00,камера на столбе,14
7941,698989,2011-12-07T17:45:00+03:00,красный же блеать!,14
7942,698989,2011-12-07T17:45:00+03:00,летчик,14
7943,698989,2011-12-07T17:45:00+03:00,на все деньги,14
7944,698989,2011-12-07T17:45:00+03:00,у меня хрен проскочишь,14
7945,700018,2011-12-07T18:27:00+03:00,летчик,23
7946,700018,2011-12-07T18:27:00+03:00,на все деньги,23
7947,700018,2011-12-07T18:27:00+03:00,не вписался в пейзаж,23
7948,700018,2011-12-07T18:27:00+03:00,ничего себе какой он плохой,23
7949,700018,2011-12-07T18:27:00+03:00,самостоятельно убрался,23
7950,700407,2011-12-07T18:30:00+03:00,красный же блеать!,22
7951,700407,2011-12-07T18:30:00+03:00,летчик,22
7952,700407,2011-12-07T18:30:00+03:00,любимые мелодии,22
7953,700407,2011-12-07T18:30:00+03:00,на все деньги,22
7954,700407,2011-12-07T18:30:00+03:00,последние секунды жизни,22
7955,700407,2011-12-07T18:30:00+03:00,тоджыки и прочий дагестан,22
7956,700407,2011-12-07T18:30:00+03:00,у меня хрен проскочишь,22
7957,700670,2011-12-07T18:44:00+03:00,увернулся сцукован,26
7958,700676,2011-12-07T21:01:00+03:00,ВНЕЗАПНО!,114
7959,700676,2011-12-07T21:01:00+03:00,КИРПИЧИ,114
7960,700676,2011-12-07T21:01:00+03:00,и даже не тормозил,114
7961,700676,2011-12-07T21:01:00+03:00,на все деньги,114
7962,700676,2011-12-07T21:01:00+03:00,у меня хрен проскочишь,114
7963,700676,2011-12-07T21:01:00+03:00,хрусты,114
7964,701028,2011-12-07T21:07:00+03:00,дворники,44
7965,701028,2011-12-07T21:07:00+03:00,надо было бить!,44
7966,701625,2011-12-07T21:14:00+03:00,ВНЕЗАПНО!,94
7967,701625,2011-12-07T21:14:00+03:00,КИРПИЧИ,94
7968,701625,2011-12-07T21:14:00+03:00,господа полицейские,94
7969,701625,2011-12-07T21:14:00+03:00,и даже не тормозил,94
7970,701625,2011-12-07T21:14:00+03:00,летчик,94
7971,701625,2011-12-07T21:14:00+03:00,на все деньги,94
7972,701625,2011-12-07T21:14:00+03:00,ничего себе какой он плохой,94
7973,701625,2011-12-07T21:14:00+03:00,погони,94
7974,701625,2011-12-07T21:14:00+03:00,последние секунды жизни,94
7975,701625,2011-12-07T21:14:00+03:00,стреляли,94
7976,701726,2011-12-07T23:08:00+03:00,господа полицейские,54
7977,701726,2011-12-07T23:08:00+03:00,ничего себе какой он плохой,54
7978,701726,2011-12-07T23:08:00+03:00,синька и норкоманы,54
7979,701726,2011-12-07T23:08:00+03:00,чотке потсоны,54
7980,702290,2011-12-08T00:04:00+03:00,авторское видео,11
7981,702290,2011-12-08T00:04:00+03:00,на ровном месте,11
7982,702762,2011-12-08T08:19:00+03:00,авторское видео,52
7983,702762,2011-12-08T08:19:00+03:00,дальнобой,52
7984,702762,2011-12-08T08:19:00+03:00,на ровном месте,52
7985,702762,2011-12-08T08:19:00+03:00,пох*й - заполируем,52
7986,702762,2011-12-08T08:19:00+03:00,слегка подбили,52
7987,702762,2011-12-08T08:19:00+03:00,у меня хрен проскочишь,52
7988,702762,2011-12-08T08:19:00+03:00,это он зачем так сделал?,52
7989,703142,2011-12-08T11:04:00+03:00,ВНЕЗАПНО!,23
7990,703142,2011-12-08T11:04:00+03:00,и даже не тормозил,23
7991,703142,2011-12-08T11:04:00+03:00,на ровном месте,23
7992,703372,2011-12-08T11:05:00+03:00,ВНЕЗАПНО!,46
7993,703372,2011-12-08T11:05:00+03:00,КИРПИЧИ,46
7994,703372,2011-12-08T11:05:00+03:00,берегите жывотных,46
7995,703372,2011-12-08T11:05:00+03:00,надо было бить!,46
7996,703372,2011-12-08T11:05:00+03:00,тп,46
7997,703667,2011-12-08T11:29:00+03:00,зарубежные новости,13
7998,703667,2011-12-08T11:29:00+03:00,и даже не тормозил,13
7999,703801,2011-12-08T13:13:00+03:00,заодно и поссым,55
8000,703801,2011-12-08T13:13:00+03:00,на ровном месте,55
8001,703801,2011-12-08T13:13:00+03:00,не вписался в пейзаж,55
8002,703801,2011-12-08T13:13:00+03:00,пох*й - заполируем,55
8003,703801,2011-12-08T13:13:00+03:00,рожы - ок!,55
8004,703801,2011-12-08T13:13:00+03:00,тп,55
8005,704174,2011-12-08T13:25:00+03:00,берегите жывотных,25
8006,704409,2011-12-08T13:34:00+03:00,ВНЕЗАПНО!,65
8007,704409,2011-12-08T13:34:00+03:00,КИРПИЧИ,65
8008,704409,2011-12-08T13:34:00+03:00,кегли,65
8009,704409,2011-12-08T13:34:00+03:00,на все деньги,65
8010,704409,2011-12-08T13:34:00+03:00,на ровном месте,65
8011,704409,2011-12-08T13:34:00+03:00,последние секунды жизни,65
8012,704409,2011-12-08T13:34:00+03:00,тошнот,65
8013,704409,2011-12-08T13:34:00+03:00,тп,65
8014,704696,2011-12-08T14:30:00+03:00,ВНЕЗАПНО!,10
8015,704696,2011-12-08T14:30:00+03:00,и даже не тормозил,10
8016,704696,2011-12-08T14:30:00+03:00,ничего себе какой он плохой,10
8017,704696,2011-12-08T14:30:00+03:00,слегка подбили,10
8018,704768,2011-12-08T16:05:00+03:00,КИРПИЧИ,22
8019,704768,2011-12-08T16:05:00+03:00,встречка,22
8020,704768,2011-12-08T16:05:00+03:00,и даже не тормозил,22
8021,704768,2011-12-08T16:05:00+03:00,лобовуха,22
8022,704768,2011-12-08T16:05:00+03:00,на все деньги,22
8023,705451,2011-12-08T17:04:00+03:00,драка,23
8024,705451,2011-12-08T17:04:00+03:00,ничего себе какой он плохой,23
8025,705451,2011-12-08T17:04:00+03:00,синька и норкоманы,23
8026,705451,2011-12-08T17:04:00+03:00,чотке потсоны,23
8027,706012,2011-12-08T17:14:00+03:00,ВНЕЗАПНО!,24
8028,706012,2011-12-08T17:14:00+03:00,авторское видео,24
8029,706012,2011-12-08T17:14:00+03:00,летчик,24
8030,706012,2011-12-08T17:14:00+03:00,у меня хрен проскочишь,24
8031,706226,2011-12-08T18:06:00+03:00,драка,38
8032,706226,2011-12-08T18:06:00+03:00,драка на дороге,38
8033,706226,2011-12-08T18:06:00+03:00,любимые мелодии,38
8034,706226,2011-12-08T18:06:00+03:00,погони,38
8035,706226,2011-12-08T18:06:00+03:00,скрылся с места дтп,38
8036,706226,2011-12-08T18:06:00+03:00,это он зачем так сделал?,38
8037,706366,2011-12-08T18:54:00+03:00,погони,47
8038,706366,2011-12-08T18:54:00+03:00,тп,47
8039,706366,2011-12-08T18:54:00+03:00,чотке потсоны,47
8040,706749,2011-12-08T19:03:00+03:00,жизнь сообщества,17
8041,706749,2011-12-08T19:03:00+03:00,заодно и поссым,17
8042,706749,2011-12-08T19:03:00+03:00,рожы - ок!,17
8043,705213,2011-12-08T20:08:00+03:00,берегите жывотных,97
8044,705213,2011-12-08T20:08:00+03:00,зарубежные новости,97
8045,705213,2011-12-08T20:08:00+03:00,кровь/кешки,97
8046,705213,2011-12-08T20:08:00+03:00,последние секунды жизни,97
8047,705213,2011-12-08T20:08:00+03:00,слегка подбили,97
8048,705213,2011-12-08T20:08:00+03:00,тоджыки и прочий дагестан,97
8049,706911,2011-12-08T20:27:00+03:00,ВНЕЗАПНО!,19
8050,706911,2011-12-08T20:27:00+03:00,ничего себе какой он плохой,19
8051,706911,2011-12-08T20:27:00+03:00,оба мудаки,19
8052,706911,2011-12-08T20:27:00+03:00,тоджыки и прочий дагестан,19
8053,706911,2011-12-08T20:27:00+03:00,это он зачем так сделал?,19
8054,707209,2011-12-08T20:58:00+03:00,жизнь сообщества,51
8055,707209,2011-12-08T20:58:00+03:00,чотке потсоны,51
8056,707570,2011-12-08T22:22:00+03:00,КИРПИЧИ,13
8057,707570,2011-12-08T22:22:00+03:00,и даже не тормозил,13
8058,707570,2011-12-08T22:22:00+03:00,кетай как всегда пиз**ц,13
8059,707570,2011-12-08T22:22:00+03:00,красный же блеать!,13
8060,707570,2011-12-08T22:22:00+03:00,ничего себе какой он плохой,13
8061,707570,2011-12-08T22:22:00+03:00,у меня хрен проскочишь,13
8062,708581,2011-12-08T23:14:00+03:00,дальнобой,19
8063,708581,2011-12-08T23:14:00+03:00,увернулся сцукован,19
8064,708581,2011-12-08T23:14:00+03:00,учителя,19
8065,707906,2011-12-09T00:24:00+03:00,авторское видео,115
8066,707906,2011-12-09T00:24:00+03:00,женщина за рулем,115
8067,707906,2011-12-09T00:24:00+03:00,увернулся сцукован,115
8068,708230,2011-12-09T01:48:00+03:00,ничего себе какой он плохой,145
8069,708831,2011-12-09T04:23:00+03:00,дальнобой,35
8070,708831,2011-12-09T04:23:00+03:00,скрылся с места дтп,35
8071,708831,2011-12-09T04:23:00+03:00,у меня хрен проскочишь,35
8072,708831,2011-12-09T04:23:00+03:00,это он зачем так сделал?,35
8073,709097,2011-12-09T09:51:00+03:00,встречка,15
8074,709097,2011-12-09T09:51:00+03:00,камера на столбе,15
8075,709097,2011-12-09T09:51:00+03:00,ничего себе какой он плохой,15
8076,709097,2011-12-09T09:51:00+03:00,у меня хрен проскочишь,15
8077,709247,2011-12-09T10:19:00+03:00,КИРПИЧИ,17
8078,709247,2011-12-09T10:19:00+03:00,дальнобой,17
8079,709247,2011-12-09T10:19:00+03:00,и даже не тормозил,17
8080,709247,2011-12-09T10:19:00+03:00,летчик,17
8081,709247,2011-12-09T10:19:00+03:00,на все деньги,17
8082,709247,2011-12-09T10:19:00+03:00,последние секунды жизни,17
8083,709464,2011-12-09T10:32:00+03:00,драка на дороге,48
8084,709464,2011-12-09T10:32:00+03:00,лобовуха,48
8085,709464,2011-12-09T10:32:00+03:00,ничего себе какой он плохой,48
8086,709464,2011-12-09T10:32:00+03:00,оба мудаки,48
8087,709464,2011-12-09T10:32:00+03:00,чотке потсоны,48
8088,709872,2011-12-09T17:03:00+03:00,летчик,53
8089,709872,2011-12-09T17:03:00+03:00,оба мудаки,53
8090,709872,2011-12-09T17:03:00+03:00,у меня хрен проскочишь,53
8091,710020,2011-12-09T17:06:00+03:00,надо было бить!,16
8092,710020,2011-12-09T17:06:00+03:00,не вписался в пейзаж,16
8093,710020,2011-12-09T17:06:00+03:00,слегка подбили,16
8094,710020,2011-12-09T17:06:00+03:00,это он зачем так сделал?,16
8095,710274,2011-12-09T17:11:00+03:00,женщина за рулем,57
8096,710274,2011-12-09T17:11:00+03:00,слегка подбили,57
8097,710274,2011-12-09T17:11:00+03:00,тп,57
8098,710474,2011-12-09T17:14:00+03:00,ВНЕЗАПНО!,7
8099,710474,2011-12-09T17:14:00+03:00,красный же блеать!,7
8100,710474,2011-12-09T17:14:00+03:00,на ровном месте,7
8101,710811,2011-12-10T00:13:00+03:00,ВНЕЗАПНО!,12
8102,710811,2011-12-10T00:13:00+03:00,авторское видео,12
8103,710811,2011-12-10T00:13:00+03:00,и даже не тормозил,12
8104,710811,2011-12-10T00:13:00+03:00,на ровном месте,12
8105,710811,2011-12-10T00:13:00+03:00,слегка подбили,12
8106,711120,2011-12-10T00:31:00+03:00,авторское видео,24
8107,711120,2011-12-10T00:31:00+03:00,красный же блеать!,24
8108,711120,2011-12-10T00:31:00+03:00,летчик,24
8109,711193,2011-12-10T09:16:00+03:00,ВНЕЗАПНО!,21
8110,711193,2011-12-10T09:16:00+03:00,КИРПИЧИ,21
8111,711193,2011-12-10T09:16:00+03:00,кегли,21
8112,711193,2011-12-10T09:16:00+03:00,слегка подбили,21
8113,711193,2011-12-10T09:16:00+03:00,у меня хрен проскочишь,21
8114,711453,2011-12-10T13:25:00+03:00,ВНЕЗАПНО!,15
8115,711453,2011-12-10T13:25:00+03:00,женщина за рулем,15
8116,711453,2011-12-10T13:25:00+03:00,ничего себе какой он плохой,15
8117,711453,2011-12-10T13:25:00+03:00,слегка подбили,15
8118,711453,2011-12-10T13:25:00+03:00,тп,15
8119,711883,2011-12-10T13:58:00+03:00,ВНЕЗАПНО!,16
8120,711883,2011-12-10T13:58:00+03:00,ничего себе какой он плохой,16
8121,711883,2011-12-10T13:58:00+03:00,слегка подбили,16
8122,711883,2011-12-10T13:58:00+03:00,это он зачем так сделал?,16
8123,712080,2011-12-10T18:14:00+03:00,ВНЕЗАПНО!,33
8124,712080,2011-12-10T18:14:00+03:00,железобетонное очко,33
8125,712080,2011-12-10T18:14:00+03:00,и даже не тормозил,33
8126,712080,2011-12-10T18:14:00+03:00,летчик,33
8127,712080,2011-12-10T18:14:00+03:00,на все деньги,33
8128,712080,2011-12-10T18:14:00+03:00,тп,33
8129,712080,2011-12-10T18:14:00+03:00,это он зачем так сделал?,33
8130,712330,2011-12-10T19:52:00+03:00,ВНЕЗАПНО!,29
8131,712330,2011-12-10T19:52:00+03:00,КИРПИЧИ,29
8132,712330,2011-12-10T19:52:00+03:00,и даже не тормозил,29
8133,713053,2011-12-11T00:35:00+03:00,и даже не тормозил,13
8134,713053,2011-12-11T00:35:00+03:00,ничего себе какой он плохой,13
8135,713053,2011-12-11T00:35:00+03:00,у меня хрен проскочишь,13
8136,713053,2011-12-11T00:35:00+03:00,это он зачем так сделал?,13
8137,713226,2011-12-11T00:44:00+03:00,драка,28
8138,713226,2011-12-11T00:44:00+03:00,драка на дороге,28
8139,713226,2011-12-11T00:44:00+03:00,это он зачем так сделал?,28
8140,713702,2011-12-11T14:31:00+03:00,красный же блеать!,52
8141,713964,2011-12-11T14:35:00+03:00,КИРПИЧИ,26
8142,713964,2011-12-11T14:35:00+03:00,на ровном месте,26
8143,713964,2011-12-11T14:35:00+03:00,не вписался в пейзаж,26
8144,713964,2011-12-11T14:35:00+03:00,последние секунды жизни,26
8145,713964,2011-12-11T14:35:00+03:00,самостоятельно убрался,26
8146,714153,2011-12-11T14:43:00+03:00,оба мудаки,29
8147,714153,2011-12-11T14:43:00+03:00,слегка подбили,29
8148,714153,2011-12-11T14:43:00+03:00,у меня хрен проскочишь,29
8149,714381,2011-12-11T15:02:00+03:00,заодно и поссым,6
8150,714381,2011-12-11T15:02:00+03:00,пох*й - заполируем,6
8151,714926,2011-12-11T18:00:00+03:00,дальнобой,111
8152,714926,2011-12-11T18:00:00+03:00,ничего себе какой он плохой,111
8153,714926,2011-12-11T18:00:00+03:00,у меня хрен проскочишь,111
8154,714926,2011-12-11T18:00:00+03:00,учителя,111
8155,714926,2011-12-11T18:00:00+03:00,это он зачем так сделал?,111
8156,714574,2011-12-11T18:11:00+03:00,красный же блеать!,11
8157,714574,2011-12-11T18:11:00+03:00,летчик,11
8158,714574,2011-12-11T18:11:00+03:00,на все деньги,11
8159,714574,2011-12-11T18:11:00+03:00,у меня хрен проскочишь,11
8160,714574,2011-12-11T18:11:00+03:00,шашки на дороге,11
8161,714574,2011-12-11T18:11:00+03:00,я оператор блеать,11
8162,715154,2011-12-11T19:40:00+03:00,ВНЕЗАПНО!,34
8163,715154,2011-12-11T19:40:00+03:00,красный же блеать!,34
8164,715154,2011-12-11T19:40:00+03:00,хрусты,34
8165,715325,2011-12-11T19:44:00+03:00,встречка,43
8166,715325,2011-12-11T19:44:00+03:00,лобовуха,43
8167,715325,2011-12-11T19:44:00+03:00,ничего себе какой он плохой,43
8168,715325,2011-12-11T19:44:00+03:00,это он зачем так сделал?,43
8169,715865,2011-12-11T21:09:00+03:00,синька и норкоманы,82
8170,715694,2011-12-11T22:42:00+03:00,ВНЕЗАПНО!,9
8171,715694,2011-12-11T22:42:00+03:00,летчик,9
8172,715694,2011-12-11T22:42:00+03:00,на все деньги,9
8173,716136,2011-12-12T00:31:00+03:00,встречка,13
8174,716136,2011-12-12T00:31:00+03:00,маршрутка,13
8175,717032,2011-12-12T13:01:00+03:00,авторское видео,36
8176,717032,2011-12-12T13:01:00+03:00,ничего себе какой он плохой,36
8177,717818,2011-12-12T14:36:00+03:00,КИРПИЧИ,29
8178,717818,2011-12-12T14:36:00+03:00,кегли,29
8179,717818,2011-12-12T14:36:00+03:00,летчик,29
8180,717818,2011-12-12T14:36:00+03:00,ничего себе какой он плохой,29
8181,717818,2011-12-12T14:36:00+03:00,у меня хрен проскочишь,29
8182,718391,2011-12-12T17:11:00+03:00,кегли,78
8183,718391,2011-12-12T17:11:00+03:00,пох*й - заполируем,78
8184,718391,2011-12-12T17:11:00+03:00,увернулся сцукован,78
8185,718951,2011-12-12T19:57:00+03:00,господа полицейские,32
8186,718951,2011-12-12T19:57:00+03:00,ничего себе какой он плохой,32
8187,718951,2011-12-12T19:57:00+03:00,я оператор блеать,32
8188,719523,2011-12-13T01:05:00+03:00,ВНЕЗАПНО!,44
8189,719523,2011-12-13T01:05:00+03:00,и даже не тормозил,44
8190,719523,2011-12-13T01:05:00+03:00,летчик,44
8191,719523,2011-12-13T01:05:00+03:00,на ровном месте,44
8192,719523,2011-12-13T01:05:00+03:00,самостоятельно убрался,44
8193,719523,2011-12-13T01:05:00+03:00,это он зачем так сделал?,44
8194,719966,2011-12-13T01:05:00+03:00,КИРПИЧИ,46
8195,719966,2011-12-13T01:05:00+03:00,берегите жывотных,46
8196,719966,2011-12-13T01:05:00+03:00,чотке потсоны,46
8197,720235,2011-12-13T01:19:00+03:00,ВНЕЗАПНО!,27
8198,720235,2011-12-13T01:19:00+03:00,на ровном месте,27
8199,720235,2011-12-13T01:19:00+03:00,не вписался в пейзаж,27
8200,720235,2011-12-13T01:19:00+03:00,ничего себе какой он плохой,27
8201,720235,2011-12-13T01:19:00+03:00,чотке потсоны,27
8202,720235,2011-12-13T01:19:00+03:00,это он зачем так сделал?,27
8203,720397,2011-12-13T01:52:00+03:00,берегите жывотных,67
8204,720397,2011-12-13T01:52:00+03:00,и даже не тормозил,67
8205,720397,2011-12-13T01:52:00+03:00,надо было бить!,67
8206,720397,2011-12-13T01:52:00+03:00,оба мудаки,67
8207,720397,2011-12-13T01:52:00+03:00,последние секунды жизни,67
8208,720397,2011-12-13T01:52:00+03:00,у меня хрен проскочишь,67
8209,720662,2011-12-13T10:13:00+03:00,ВНЕЗАПНО!,33
8210,720662,2011-12-13T10:13:00+03:00,КИРПИЧИ,33
8211,720662,2011-12-13T10:13:00+03:00,встречка,33
8212,720662,2011-12-13T10:13:00+03:00,летчик,33
8213,720662,2011-12-13T10:13:00+03:00,лобовуха,33
8214,720662,2011-12-13T10:13:00+03:00,на все деньги,33
8215,720662,2011-12-13T10:13:00+03:00,ничего себе какой он плохой,33
8216,720662,2011-12-13T10:13:00+03:00,это он зачем так сделал?,33
8217,721134,2011-12-13T11:45:00+03:00,ВНЕЗАПНО!,42
8218,721134,2011-12-13T11:45:00+03:00,КИРПИЧИ,42
8219,721134,2011-12-13T11:45:00+03:00,железобетонное очко,42
8220,721134,2011-12-13T11:45:00+03:00,ничего себе какой он плохой,42
8221,721134,2011-12-13T11:45:00+03:00,увернулся сцукован,42
8222,721254,2011-12-13T11:56:00+03:00,КИРПИЧИ,49
8223,721254,2011-12-13T11:56:00+03:00,авторское видео,49
8224,721254,2011-12-13T11:56:00+03:00,берегите жывотных,49
8225,721254,2011-12-13T11:56:00+03:00,железобетонное очко,49
8226,721254,2011-12-13T11:56:00+03:00,увернулся сцукован,49
8227,721562,2011-12-13T12:16:00+03:00,на ровном месте,21
8228,721562,2011-12-13T12:16:00+03:00,слегка подбили,21
8229,721562,2011-12-13T12:16:00+03:00,это он зачем так сделал?,21
8230,721892,2011-12-13T12:45:00+03:00,ничего себе какой он плохой,14
8231,721892,2011-12-13T12:45:00+03:00,скрылся с места дтп,14
8232,721892,2011-12-13T12:45:00+03:00,чотке потсоны,14
8233,721892,2011-12-13T12:45:00+03:00,это он зачем так сделал?,14
8234,721958,2011-12-13T12:54:00+03:00,ВНЕЗАПНО!,71
8235,721958,2011-12-13T12:54:00+03:00,КИРПИЧИ,71
8236,721958,2011-12-13T12:54:00+03:00,летчик,71
8237,721958,2011-12-13T12:54:00+03:00,ничего себе какой он плохой,71
8238,721958,2011-12-13T12:54:00+03:00,оба мудаки,71
8239,721958,2011-12-13T12:54:00+03:00,увернулся сцукован,71
8240,722212,2011-12-13T14:16:00+03:00,ВНЕЗАПНО!,21
8241,722212,2011-12-13T14:16:00+03:00,надо было бить!,21
8242,722212,2011-12-13T14:16:00+03:00,не вписался в пейзаж,21
8243,722212,2011-12-13T14:16:00+03:00,это он зачем так сделал?,21
8244,722458,2011-12-13T15:04:00+03:00,ничего себе какой он плохой,96
8245,722458,2011-12-13T15:04:00+03:00,оба мудаки,96
8246,722458,2011-12-13T15:04:00+03:00,пох*й - заполируем,96
8247,722458,2011-12-13T15:04:00+03:00,скрылся с места дтп,96
8248,722458,2011-12-13T15:04:00+03:00,слегка подбили,96
8249,722458,2011-12-13T15:04:00+03:00,у меня хрен проскочишь,96
8250,722458,2011-12-13T15:04:00+03:00,учителя,96
8251,722458,2011-12-13T15:04:00+03:00,это он зачем так сделал?,96
8252,722739,2011-12-13T16:47:00+03:00,ВНЕЗАПНО!,52
8253,722739,2011-12-13T16:47:00+03:00,камера на столбе,52
8254,722739,2011-12-13T16:47:00+03:00,самостоятельно убрался,52
8255,723291,2011-12-13T20:00:00+03:00,КИРПИЧИ,48
8256,723291,2011-12-13T20:00:00+03:00,летчик,48
8257,723291,2011-12-13T20:00:00+03:00,на ровном месте,48
8258,723291,2011-12-13T20:00:00+03:00,у меня хрен проскочишь,48
8259,723953,2011-12-13T23:11:00+03:00,господа полицейские,37
8260,723953,2011-12-13T23:11:00+03:00,ничего себе какой он плохой,37
8261,723953,2011-12-13T23:11:00+03:00,погони,37
8262,723953,2011-12-13T23:11:00+03:00,стреляли,37
8263,724221,2011-12-14T10:56:00+03:00,красный же блеать!,31
8264,724221,2011-12-14T10:56:00+03:00,тп,31
8265,724467,2011-12-14T11:33:00+03:00,встречка,93
8266,724467,2011-12-14T11:33:00+03:00,кегли,93
8267,724467,2011-12-14T11:33:00+03:00,оба мудаки,93
8268,724534,2011-12-14T13:04:00+03:00,КИРПИЧИ,39
8269,724534,2011-12-14T13:04:00+03:00,и даже не тормозил,39
8270,724534,2011-12-14T13:04:00+03:00,кетай как всегда пиз**ц,39
8271,724534,2011-12-14T13:04:00+03:00,последние секунды жизни,39
8272,724534,2011-12-14T13:04:00+03:00,у меня хрен проскочишь,39
8273,724534,2011-12-14T13:04:00+03:00,хрусты,39
8274,724769,2011-12-14T13:35:00+03:00,КИРПИЧИ,35
8275,724769,2011-12-14T13:35:00+03:00,камера на столбе,35
8276,724769,2011-12-14T13:35:00+03:00,кегли,35
8277,724769,2011-12-14T13:35:00+03:00,красный же блеать!,35
8278,724769,2011-12-14T13:35:00+03:00,маршрутка,35
8279,724769,2011-12-14T13:35:00+03:00,на все деньги,35
8280,724769,2011-12-14T13:35:00+03:00,последние секунды жизни,35
8281,724769,2011-12-14T13:35:00+03:00,самостоятельно убрался,35
8282,724769,2011-12-14T13:35:00+03:00,тп,35
8283,725047,2011-12-14T15:07:00+03:00,женщина за рулем,22
8284,725047,2011-12-14T15:07:00+03:00,кегли,22
8285,725047,2011-12-14T15:07:00+03:00,кетай как всегда пиз**ц,22
8286,725047,2011-12-14T15:07:00+03:00,ничего себе какой он плохой,22
8287,725047,2011-12-14T15:07:00+03:00,оба мудаки,22
8288,725047,2011-12-14T15:07:00+03:00,тп,22
8289,725263,2011-12-14T16:28:00+03:00,КИРПИЧИ,59
8290,725263,2011-12-14T16:28:00+03:00,кетай как всегда пиз**ц,59
8291,725694,2011-12-14T18:18:00+03:00,ВНЕЗАПНО!,30
8292,725694,2011-12-14T18:18:00+03:00,встречка,30
8293,725694,2011-12-14T18:18:00+03:00,господа полицейские,30
8294,725694,2011-12-14T18:18:00+03:00,у меня хрен проскочишь,30
8295,725694,2011-12-14T18:18:00+03:00,чотке потсоны,30
8296,726063,2011-12-14T18:41:00+03:00,ВНЕЗАПНО!,78
8297,726063,2011-12-14T18:41:00+03:00,красный же блеать!,78
8298,726063,2011-12-14T18:41:00+03:00,летчик,78
8299,726063,2011-12-14T18:41:00+03:00,на все деньги,78
8300,726063,2011-12-14T18:41:00+03:00,ничего себе какой он плохой,78
8301,726063,2011-12-14T18:41:00+03:00,у меня хрен проскочишь,78
8302,726300,2011-12-14T20:18:00+03:00,ВНЕЗАПНО!,40
8303,726300,2011-12-14T20:18:00+03:00,и даже не тормозил,40
8304,726300,2011-12-14T20:18:00+03:00,летчик,40
8305,726300,2011-12-14T20:18:00+03:00,у меня хрен проскочишь,40
8306,726582,2011-12-15T09:22:00+03:00,ВНЕЗАПНО!,94
8307,726582,2011-12-15T09:22:00+03:00,КИРПИЧИ,94
8308,726582,2011-12-15T09:22:00+03:00,дальнобой,94
8309,726582,2011-12-15T09:22:00+03:00,железобетонное очко,94
8310,726582,2011-12-15T09:22:00+03:00,ничего себе какой он плохой,94
8311,726582,2011-12-15T09:22:00+03:00,увернулся сцукован,94
8312,727104,2011-12-15T13:31:00+03:00,оба мудаки,118
8313,727104,2011-12-15T13:31:00+03:00,последние секунды жизни,118
8314,727104,2011-12-15T13:31:00+03:00,тп,118
8315,727345,2011-12-15T14:11:00+03:00,боевые кегли,74
8316,727345,2011-12-15T14:11:00+03:00,господа полицейские,74
8317,727345,2011-12-15T14:11:00+03:00,драка на дороге,74
8318,727345,2011-12-15T14:11:00+03:00,чотке потсоны,74
8319,727753,2011-12-15T14:37:00+03:00,ВНЕЗАПНО!,39
8320,727753,2011-12-15T14:37:00+03:00,летчик,39
8321,727753,2011-12-15T14:37:00+03:00,любимые мелодии,39
8322,727753,2011-12-15T14:37:00+03:00,на все деньги,39
8323,727753,2011-12-15T14:37:00+03:00,на ровном месте,39
8324,727753,2011-12-15T14:37:00+03:00,пох*й - заполируем,39
8325,727753,2011-12-15T14:37:00+03:00,это он зачем так сделал?,39
8326,728062,2011-12-15T15:28:00+03:00,на ровном месте,44
8327,728062,2011-12-15T15:28:00+03:00,оба мудаки,44
8328,728062,2011-12-15T15:28:00+03:00,у меня хрен проскочишь,44
8329,728062,2011-12-15T15:28:00+03:00,учителя,44
8330,728109,2011-12-15T17:15:00+03:00,ВНЕЗАПНО!,43
8331,728109,2011-12-15T17:15:00+03:00,любимые мелодии,43
8332,728109,2011-12-15T17:15:00+03:00,на ровном месте,43
8333,728109,2011-12-15T17:15:00+03:00,пох*й - заполируем,43
8334,728109,2011-12-15T17:15:00+03:00,тп,43
8335,728109,2011-12-15T17:15:00+03:00,это он зачем так сделал?,43
8336,728889,2011-12-15T19:45:00+03:00,ВНЕЗАПНО!,25
8337,728889,2011-12-15T19:45:00+03:00,КИРПИЧИ,25
8338,728889,2011-12-15T19:45:00+03:00,увернулся сцукован,25
8339,729302,2011-12-15T20:19:00+03:00,ВНЕЗАПНО!,84
8340,729302,2011-12-15T20:19:00+03:00,и даже не тормозил,84
8341,729302,2011-12-15T20:19:00+03:00,на ровном месте,84
8342,729302,2011-12-15T20:19:00+03:00,ничего себе какой он плохой,84
8343,729302,2011-12-15T20:19:00+03:00,самостоятельно убрался,84
